decision_acc_mean,decision_acc_std,miss_rate_mean,miss_rate_std,escalation_mean,escalation_std,under_escalation_mean,under_escalation_std,fa_per_clean_mean,fa_per_clean_std,mean_severity_danger_mean,mean_severity_danger_std,miss_k_pooled,n_danger_pooled,fa_k_pooled,n_clean_pooled,esc_k_pooled,under_esc_k_pooled,miss_upper95_pooled,fa_upper95_pooled,model,perturbation,level
0.9359177215189873,0.05930906586706113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,noise,0.1
0.9224683544303798,0.05991802604038444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,noise,0.2
0.904746835443038,0.06020096581493083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,noise,0.3
0.8841772151898735,0.05203988600697825,0.0,0.0,0.9996835443037975,0.0007076164485758866,0.00031645569620253165,0.0007076164485758828,0.0006329113924050633,0.0014152328971517656,3.501898734177215,0.003608150079427671,0,3160,1,1580,3159,1,0.0009475673165507681,0.002998891043992928,RF,noise,0.4
0.8658227848101265,0.0488191249616922,0.0,0.0,0.9996835443037975,0.0007076164485758866,0.00031645569620253165,0.0007076164485758828,0.006962025316455697,0.0034665984652225705,3.5072784810126576,0.006087146854959312,0,3160,11,1580,3159,1,0.0009475673165507681,0.011497457544241089,RF,noise,0.5
0.9476265822784808,0.05475575218232105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,drift,0.1
0.9397151898734177,0.05697136438912899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,drift,0.2
0.9332278481012658,0.05983596906710584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,drift,0.3
0.9281645569620254,0.06165152724441352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,drift,0.4
0.9248417721518987,0.062427353229020564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,drift,0.5
0.9417721518987342,0.0607237376660498,0.0,0.0,1.0,0.0,0.0,0.0,0.006962025316455696,0.015567561868669422,3.5,0.0,0,3160,11,1580,3160,0,0.0009475673165507681,0.011497457544241089,RF,dropout,1.0
0.9140822784810128,0.06547507739204031,0.0,0.0,1.0,0.0,0.0,0.0,0.006329113924050634,0.014152328971517658,3.4813291139240503,0.04174937046597701,0,3160,10,1580,3160,0,0.0009475673165507681,0.010711929645353255,RF,dropout,2.0
0.8473101265822784,0.06626942323951035,0.0,0.0,1.0,0.0,0.0,0.0,0.02848101265822785,0.06368548037182946,3.5582278481012657,0.18229674772219986,0,3160,45,1580,3160,0,0.0009475673165507681,0.036368452182614974,RF,dropout,3.0
0.8020569620253164,0.07990976299000273,0.0,0.0,1.0,0.0,0.0,0.0,0.06329113924050633,0.1345588077561348,3.5411392405063298,0.04984805063931452,0,3160,100,1580,3160,0,0.0009475673165507681,0.07430108981667628,RF,dropout,4.0
0.6321202531645569,0.15877378128525504,0.0,0.0,1.0,0.0,0.0,0.0,0.019620253164556962,0.0421254716260601,3.8642405063291143,0.21630794331677317,0,3160,31,1580,3160,0,0.0009475673165507681,0.026388484913705865,RF,dropout,5.0
0.5151898734177215,0.15050205064662187,0.0,0.0,1.0,0.0,0.0,0.0,0.2569620253164557,0.43329245202580535,3.942088607594937,0.1277321193428223,0,3160,406,1580,3160,0,0.0009475673165507681,0.275686706888383,RF,dropout,6.0
0.37025316455696206,0.11774825943402999,0.0,0.0,1.0,0.0,0.0,0.0,0.5189873417721518,0.47099303773611995,4.0,0.0,0,3160,820,1580,3160,0,0.0009475673165507681,0.5399405700809635,RF,dropout,7.0
0.9286392405063291,0.030215926648067735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5003164556962028,0.0007076164485757873,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,ThresholdRule,clean,0.0
0.9112341772151898,0.025844958214044846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5132911392405064,0.02205562260975044,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,ThresholdRule,noise,0.1
0.8613924050632912,0.01214598435318057,0.0006329113924050633,0.0008666496163056425,0.999367088607595,0.0008666496163056472,0.0,0.0,0.0006329113924050633,0.0014152328971517656,3.5405063291139243,0.030468620004837813,2,3160,1,1580,3158,0,0.001990985964690498,0.002998891043992928,ThresholdRule,noise,0.2
0.8113924050632912,0.017247924132402247,0.005063291139240506,0.0051757681119608,0.9933544303797468,0.006933196930445123,0.0015822784810126584,0.001937887454733527,0.01708860759493671,0.008550162079814112,3.55253164556962,0.030423392961479116,16,3160,27,1580,3139,5,0.007680144096084395,0.02348946172287754,ThresholdRule,noise,0.3
0.7632911392405063,0.014538461689268832,0.012341772151898734,0.006368548037182946,0.9816455696202532,0.008417364606500244,0.006012658227848101,0.003608150079427652,0.056329113924050635,0.007555276193869188,3.5392405063291137,0.03868339208168081,39,3160,89,1580,3102,19,0.0160896649923028,0.06681638689486004,ThresholdRule,noise,0.4
0.7142405063291138,0.016140016114398657,0.020253164556962026,0.008476642554417008,0.966139240506329,0.01661769095331154,0.01360759493670886,0.008564790254888833,0.10316455696202534,0.023426272814331326,3.5098101265822783,0.05879394261206277,64,3160,163,1580,3053,43,0.024879666255958943,0.1166205286261317,ThresholdRule,noise,0.5
0.9106012658227849,0.04428613458942087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,ThresholdRule,drift,0.1
0.8768987341772151,0.05652245566774665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,ThresholdRule,drift,0.2
0.8390822784810126,0.078377905421898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,ThresholdRule,drift,0.3
